ORDER_ID,DATE,DAY_NAME,Order_status,SALES
6435211,"October 9, 2023",Mon,Delivered,234.5
6437877,"October 9, 2023",Mon,Delivered,48.75
6438440,"October 9, 2023",Mon,Delivered,712.25
6439403,"October 9, 2023",Mon,Canceled,858
6437235,"October 9, 2023",Mon,Delivered,350.25
6437336,"October 9, 2023",Mon,Delivered,117.5
6438648,"October 9, 2023",Mon,Delivered,215.25
6435018,"October 9, 2023",Mon,Delivered,671
6434984,"October 9, 2023",Mon,Delivered,336
6433897,"October 9, 2023",Mon,Delivered,158.75
6437315,"October 9, 2023",Mon,Delivered,354.25
6433477,"October 9, 2023",Mon,Delivered,57.5
6437500,"October 9, 2023",Mon,Delivered,247.5
6434261,"October 9, 2023",Mon,Delivered,782
6437322,"October 9, 2023",Mon,Delivered,234.5
6434497,"October 9, 2023",Mon,Delivered,934
6435297,"October 9, 2023",Mon,Canceled,"1,520"
6434210,"October 9, 2023",Mon,Delivered,119
6433443,"October 9, 2023",Mon,Delivered,272
6433778,"October 9, 2023",Mon,Delivered,168
6440086,"October 9, 2023",Mon,Canceled,292.5
6434675,"October 9, 2023",Mon,Canceled,116.75
6435955,"October 9, 2023",Mon,Canceled,224.5
6433944,"October 9, 2023",Mon,Delivered,430
6436527,"October 9, 2023",Mon,Delivered,446.25
6434774,"October 9, 2023",Mon,Delivered,673.5
6433506,"October 9, 2023",Mon,Delivered,"1,169"
6440227,"October 9, 2023",Mon,Delivered,100
6439638,"October 9, 2023",Mon,Delivered,492.5
6440169,"October 9, 2023",Mon,Delivered,119
6439644,"October 9, 2023",Mon,Delivered,430.5
6439822,"October 9, 2023",Mon,Delivered,350.25
6435240,"October 9, 2023",Mon,Delivered,336
6438154,"October 9, 2023",Mon,Delivered,292.5
6437498,"October 9, 2023",Mon,Delivered,354.75
6435406,"October 9, 2023",Mon,Delivered,394
6439173,"October 9, 2023",Mon,Delivered,168
6435229,"October 9, 2023",Mon,Delivered,215
6436740,"October 9, 2023",Mon,Delivered,586.25
6433931,"October 9, 2023",Mon,Delivered,645.75
6439563,"October 9, 2023",Mon,Delivered,168
6433862,"October 9, 2023",Mon,Delivered,430
6437741,"October 9, 2023",Mon,Delivered,430.5
6437833,"October 9, 2023",Mon,Delivered,100
6439020,"October 9, 2023",Mon,Delivered,158.5
6433473,"October 9, 2023",Mon,Delivered,735.5
6438598,"October 9, 2023",Mon,Delivered,172.5
6437562,"October 9, 2023",Mon,Delivered,405
6438288,"October 9, 2023",Mon,Canceled,231
6439383,"October 9, 2023",Mon,Delivered,583.75
6433883,"October 9, 2023",Mon,Delivered,215
6434352,"October 9, 2023",Mon,Delivered,214
6439199,"October 9, 2023",Mon,Delivered,119
6437270,"October 9, 2023",Mon,Delivered,119
6438042,"October 9, 2023",Mon,Delivered,"1,169"
6435161,"October 9, 2023",Mon,Delivered,380
6437413,"October 9, 2023",Mon,Delivered,117.25
6434646,"October 9, 2023",Mon,Delivered,76
6436120,"October 9, 2023",Mon,Delivered,79
6437658,"October 9, 2023",Mon,Delivered,840
6436895,"October 9, 2023",Mon,Delivered,57.5
6438718,"October 9, 2023",Mon,Delivered,372
6438033,"October 9, 2023",Mon,Delivered,594.5
6440027,"October 9, 2023",Mon,Delivered,477
6433634,"October 9, 2023",Mon,Canceled,117.25
6433674,"October 9, 2023",Mon,Canceled,119
6440178,"October 9, 2023",Mon,Delivered,807.5
6435225,"October 9, 2023",Mon,Delivered,119
6433498,"October 9, 2023",Mon,Delivered,119
6434007,"October 9, 2023",Mon,Delivered,350.25
6433258,"October 9, 2023",Mon,Delivered,77
6439414,"October 9, 2023",Mon,Delivered,132.5
6439935,"October 9, 2023",Mon,Delivered,198
6440208,"October 9, 2023",Mon,Delivered,308
6437455,"October 9, 2023",Mon,Canceled,132.5
6434005,"October 9, 2023",Mon,Delivered,158.75
6435277,"October 9, 2023",Mon,Delivered,367
6439890,"October 9, 2023",Mon,Canceled,215.25
6436382,"October 9, 2023",Mon,Delivered,351.75
6437425,"October 9, 2023",Mon,Delivered,757.25
6439277,"October 9, 2023",Mon,Canceled,336
6436450,"October 9, 2023",Mon,Delivered,338.25
6437410,"October 9, 2023",Mon,Delivered,172.5
6437946,"October 9, 2023",Mon,Delivered,338.25
6438132,"October 9, 2023",Mon,Delivered,119
6436429,"October 9, 2023",Mon,Delivered,338.25
6438112,"October 9, 2023",Mon,Delivered,117.25
6437718,"October 9, 2023",Mon,Delivered,858
6437707,"October 9, 2023",Mon,Delivered,336
6436352,"October 9, 2023",Mon,Delivered,504
6437190,"October 9, 2023",Mon,Delivered,119
6438561,"October 9, 2023",Mon,Delivered,336
6434424,"October 9, 2023",Mon,Delivered,230
6435194,"October 9, 2023",Mon,Delivered,238.5
6438540,"October 9, 2023",Mon,Delivered,453
6435095,"October 9, 2023",Mon,Canceled,645
6437023,"October 9, 2023",Mon,Delivered,430.5
6440117,"October 9, 2023",Mon,Delivered,215.25
6434137,"October 9, 2023",Mon,Delivered,238
6435068,"October 9, 2023",Mon,Delivered,430
6436119,"October 9, 2023",Mon,Delivered,133.25
6439131,"October 9, 2023",Mon,Delivered,227
6433645,"October 9, 2023",Mon,Delivered,351.75
6438060,"October 9, 2023",Mon,Delivered,96
6433647,"October 9, 2023",Mon,Delivered,96
6436050,"October 9, 2023",Mon,Delivered,117.25
6435639,"October 9, 2023",Mon,Delivered,168
6435342,"October 9, 2023",Mon,Delivered,57.5
6438589,"October 9, 2023",Mon,Canceled,445
6433458,"October 9, 2023",Mon,Delivered,"1,020.5"
6436242,"October 9, 2023",Mon,Delivered,118.5
6435158,"October 9, 2023",Mon,Delivered,"1,169"
6438276,"October 9, 2023",Mon,Delivered,390
6437511,"October 9, 2023",Mon,Delivered,431
6438332,"October 9, 2023",Mon,Delivered,78
6439289,"October 9, 2023",Mon,Delivered,119
6437234,"October 9, 2023",Mon,Delivered,367
6434389,"October 9, 2023",Mon,Delivered,430.5
6438815,"October 9, 2023",Mon,Delivered,380.75
6435414,"October 9, 2023",Mon,Delivered,351.5
6433867,"October 9, 2023",Mon,Delivered,190.5
6433814,"October 9, 2023",Mon,Delivered,612.5
6433488,"October 9, 2023",Mon,Delivered,96
6438270,"October 9, 2023",Mon,Delivered,234.5
6436473,"October 9, 2023",Mon,Delivered,104
6435511,"October 9, 2023",Mon,Delivered,233.5
6434720,"October 9, 2023",Mon,Delivered,562.5
6436073,"October 9, 2023",Mon,Delivered,430.5
6434944,"October 9, 2023",Mon,Delivered,430.5
6433924,"October 9, 2023",Mon,Delivered,207
6439452,"October 9, 2023",Mon,Delivered,336
6438624,"October 9, 2023",Mon,Delivered,116.75
6435740,"October 9, 2023",Mon,Delivered,247
6438040,"October 9, 2023",Mon,Delivered,57.5
6433875,"October 9, 2023",Mon,Delivered,911.25
6435386,"October 9, 2023",Mon,Delivered,215
6436085,"October 9, 2023",Mon,Delivered,57.5
6434550,"October 9, 2023",Mon,Delivered,101
6434470,"October 9, 2023",Mon,Delivered,215
6439756,"October 9, 2023",Mon,Delivered,215.5
6436577,"October 9, 2023",Mon,Delivered,235
6435381,"October 9, 2023",Mon,Delivered,583.75
6437717,"October 9, 2023",Mon,Delivered,160
6437646,"October 9, 2023",Mon,Delivered,117.25
6436873,"October 9, 2023",Mon,Delivered,381
6436234,"October 9, 2023",Mon,Delivered,"1,002.96"
6434559,"October 9, 2023",Mon,Delivered,247.5
6434124,"October 9, 2023",Mon,Delivered,204.5
6434350,"October 9, 2023",Mon,Delivered,350.25
6438990,"October 9, 2023",Mon,Delivered,287.5
6439982,"October 9, 2023",Mon,Delivered,"1,077.5"
6439858,"October 9, 2023",Mon,Delivered,715
6438372,"October 9, 2023",Mon,Delivered,214.5
6433563,"October 9, 2023",Mon,Delivered,168
6434380,"October 9, 2023",Mon,Delivered,354.75
6435176,"October 9, 2023",Mon,Delivered,215
6434735,"October 9, 2023",Mon,Delivered,"1,543"
6439957,"October 9, 2023",Mon,Delivered,57.5
6436290,"October 9, 2023",Mon,Delivered,172.5
6434684,"October 9, 2023",Mon,Delivered,476
6437603,"October 9, 2023",Mon,Delivered,"1,424.5"
6433254,"October 9, 2023",Mon,Delivered,795
6434435,"October 9, 2023",Mon,Delivered,152
6434578,"October 9, 2023",Mon,Delivered,101
6437366,"October 9, 2023",Mon,Delivered,592.5
6437283,"October 9, 2023",Mon,Delivered,197
6433792,"October 9, 2023",Mon,Delivered,104
6438045,"October 9, 2023",Mon,Delivered,261.5
6439000,"October 9, 2023",Mon,Delivered,"1,167.5"
6438059,"October 9, 2023",Mon,Delivered,222
6438138,"October 9, 2023",Mon,Delivered,159
6436670,"October 9, 2023",Mon,Delivered,57.5
6437865,"October 9, 2023",Mon,Delivered,431
6434804,"October 9, 2023",Mon,Delivered,57.5
6438638,"October 9, 2023",Mon,Delivered,233.5
6436505,"October 9, 2023",Mon,Delivered,646
6438633,"October 9, 2023",Mon,Delivered,132.5
6437407,"October 9, 2023",Mon,Delivered,498.75
6437968,"October 9, 2023",Mon,Delivered,57.5
6438582,"October 9, 2023",Mon,Delivered,192
6438945,"October 9, 2023",Mon,Delivered,283.5
6434777,"October 9, 2023",Mon,Delivered,172.5
6436331,"October 9, 2023",Mon,Delivered,230
6435539,"October 9, 2023",Mon,Delivered,336
6436736,"October 9, 2023",Mon,Delivered,159
6436406,"October 9, 2023",Mon,Delivered,338.25
6438104,"October 9, 2023",Mon,Delivered,645.75
6440013,"October 9, 2023",Mon,Delivered,"1,590"
6438752,"October 9, 2023",Mon,Delivered,117.5
6433720,"October 9, 2023",Mon,Delivered,238
6439128,"October 9, 2023",Mon,Delivered,208
6435846,"October 9, 2023",Mon,Delivered,"2,166.75"
6434544,"October 9, 2023",Mon,Canceled,467
6439377,"October 9, 2023",Mon,Delivered,676.5
6434758,"October 9, 2023",Mon,Delivered,215
6434404,"October 9, 2023",Mon,Canceled,190.5
6454992,"October 9, 2023",Mon,Delivered,148.5
6435849,"October 9, 2023",Mon,Delivered,"1,014.75"
6435098,"October 9, 2023",Mon,Canceled,699
6438800,"October 9, 2023",Mon,Delivered,119
6438776,"October 9, 2023",Mon,Delivered,283.5
6438439,"October 9, 2023",Mon,Delivered,123.5
6439252,"October 9, 2023",Mon,Canceled,336
6433504,"October 9, 2023",Mon,Delivered,515.5
6438745,"October 9, 2023",Mon,Delivered,318
6439052,"October 9, 2023",Mon,Delivered,354.75
6437556,"October 9, 2023",Mon,Delivered,390
6437529,"October 9, 2023",Mon,Delivered,168
6434334,"October 9, 2023",Mon,Delivered,119
6438300,"October 9, 2023",Mon,Delivered,126.75
6438609,"October 9, 2023",Mon,Delivered,"1,500"
6433693,"October 9, 2023",Mon,Canceled,"3,507"
6439411,"October 9, 2023",Mon,Canceled,723.5
6437565,"October 9, 2023",Mon,Delivered,215.25
6439415,"October 9, 2023",Mon,Delivered,646.5
6437207,"October 9, 2023",Mon,Canceled,350.25
6435593,"October 9, 2023",Mon,Delivered,101.25
6439715,"October 9, 2023",Mon,Delivered,430.5
6434546,"October 9, 2023",Mon,Delivered,172.5
6438456,"October 9, 2023",Mon,Delivered,200
6440112,"October 9, 2023",Mon,Delivered,837.75
6437547,"October 9, 2023",Mon,Delivered,371.5
6433989,"October 9, 2023",Mon,Delivered,131.5
6435136,"October 9, 2023",Mon,Delivered,532
6437264,"October 9, 2023",Mon,Delivered,215.25
6437151,"October 9, 2023",Mon,Delivered,367
6437015,"October 9, 2023",Mon,Delivered,167.5
6433676,"October 9, 2023",Mon,Delivered,202
6433865,"October 9, 2023",Mon,Delivered,119
6433626,"October 9, 2023",Mon,Canceled,234.5
6434765,"October 9, 2023",Mon,Delivered,351.5
6434222,"October 9, 2023",Mon,Delivered,498.96
6436067,"October 9, 2023",Mon,Delivered,304
6436586,"October 9, 2023",Mon,Delivered,498.96
6434690,"October 9, 2023",Mon,Delivered,57.5
6436078,"October 9, 2023",Mon,Delivered,117.25
6434233,"October 9, 2023",Mon,Delivered,390
6435944,"October 9, 2023",Mon,Delivered,57.5
6434802,"October 9, 2023",Mon,Delivered,104
6436514,"October 9, 2023",Mon,Delivered,511.25
6434593,"October 9, 2023",Mon,Delivered,539
6437636,"October 9, 2023",Mon,Delivered,168
6437602,"October 9, 2023",Mon,Delivered,430.5
6433884,"October 9, 2023",Mon,Delivered,430.5
6435301,"October 9, 2023",Mon,Delivered,504
6438177,"October 9, 2023",Mon,Delivered,231
6439842,"October 9, 2023",Mon,Delivered,382.5
6439274,"October 9, 2023",Mon,Delivered,"1,140.25"
6433828,"October 9, 2023",Mon,Canceled,168
6440145,"October 9, 2023",Mon,Delivered,119
6438220,"October 9, 2023",Mon,Delivered,214.5
6439332,"October 9, 2023",Mon,Delivered,215.25
6436953,"October 9, 2023",Mon,Delivered,168
6435941,"October 9, 2023",Mon,Delivered,214
6438019,"October 9, 2023",Mon,Delivered,115
6434736,"October 9, 2023",Mon,Delivered,198
6434927,"October 9, 2023",Mon,Delivered,367
6435026,"October 9, 2023",Mon,Delivered,770.25
6438663,"October 9, 2023",Mon,Delivered,233.5
6438599,"October 9, 2023",Mon,Delivered,161.5
6433690,"October 9, 2023",Mon,Delivered,414
6436012,"October 9, 2023",Mon,Delivered,260.5
6434991,"October 9, 2023",Mon,Canceled,482
6433652,"October 9, 2023",Mon,Delivered,381
6435482,"October 9, 2023",Mon,Delivered,167.25
6437191,"October 9, 2023",Mon,Delivered,101.25
6439466,"October 9, 2023",Mon,Delivered,292.5
6440017,"October 9, 2023",Mon,Delivered,169
6437393,"October 9, 2023",Mon,Delivered,78
6438914,"October 9, 2023",Mon,Delivered,168
6433784,"October 9, 2023",Mon,Delivered,627.5
6435119,"October 9, 2023",Mon,Delivered,208
6436019,"October 9, 2023",Mon,Delivered,504
6436397,"October 9, 2023",Mon,Delivered,197.5
6435721,"October 9, 2023",Mon,Delivered,470
6436200,"October 9, 2023",Mon,Delivered,118.5
6438757,"October 9, 2023",Mon,Delivered,731
6437414,"October 9, 2023",Mon,Delivered,128
6437179,"October 9, 2023",Mon,Delivered,238
6434767,"October 9, 2023",Mon,Delivered,168
6438363,"October 9, 2023",Mon,Delivered,121
6437068,"October 9, 2023",Mon,Delivered,76
6435520,"October 9, 2023",Mon,Delivered,172.5
6434676,"October 9, 2023",Mon,Delivered,63.5
6436664,"October 9, 2023",Mon,Canceled,104
6439558,"October 9, 2023",Mon,Delivered,117.5
6440047,"October 9, 2023",Mon,Canceled,101
6439322,"October 9, 2023",Mon,Delivered,467
6440105,"October 9, 2023",Mon,Delivered,154
6439908,"October 9, 2023",Mon,Delivered,119
6438017,"October 9, 2023",Mon,Delivered,336
6433922,"October 9, 2023",Mon,Delivered,215
6436761,"October 9, 2023",Mon,Delivered,168
6438960,"October 9, 2023",Mon,Delivered,585
6433738,"October 9, 2023",Mon,Delivered,390
6433307,"October 9, 2023",Mon,Delivered,226.75
6439952,"October 9, 2023",Mon,Delivered,795
6437261,"October 9, 2023",Mon,Delivered,351.5
6437571,"October 9, 2023",Mon,Delivered,354
6438662,"October 9, 2023",Mon,Delivered,216.5
6436686,"October 9, 2023",Mon,Delivered,215
6436154,"October 9, 2023",Mon,Delivered,367
6434825,"October 9, 2023",Mon,Delivered,119
6434006,"October 9, 2023",Mon,Delivered,97.5
6437106,"October 9, 2023",Mon,Delivered,168
6437570,"October 9, 2023",Mon,Delivered,336
6437713,"October 9, 2023",Mon,Delivered,115
6439540,"October 9, 2023",Mon,Delivered,98.5
6439788,"October 9, 2023",Mon,Delivered,130.75
6440174,"October 9, 2023",Mon,Delivered,250
6433481,"October 9, 2023",Mon,Delivered,651.25
6436108,"October 9, 2023",Mon,Delivered,168
6433730,"October 9, 2023",Mon,Delivered,498.96
6439544,"October 9, 2023",Mon,Delivered,215.25
6439761,"October 9, 2023",Mon,Canceled,57.5
6439831,"October 9, 2023",Mon,Delivered,132.5
6439125,"October 9, 2023",Mon,Delivered,781.75
6433908,"October 9, 2023",Mon,Delivered,65
6439330,"October 9, 2023",Mon,Delivered,235
6434531,"October 9, 2023",Mon,Delivered,363
6434879,"October 9, 2023",Mon,Delivered,228
6438020,"October 9, 2023",Mon,Delivered,98.5
6434107,"October 9, 2023",Mon,Delivered,226.75
6433839,"October 9, 2023",Mon,Delivered,351.5
6439306,"October 9, 2023",Mon,Delivered,57.5
6438740,"October 9, 2023",Mon,Delivered,261.5
6434225,"October 9, 2023",Mon,Canceled,385
6438375,"October 9, 2023",Mon,Delivered,"1,245.5"
6433880,"October 9, 2023",Mon,Delivered,726
6439530,"October 9, 2023",Mon,Delivered,100
6439645,"October 9, 2023",Mon,Delivered,562.75
6439946,"October 9, 2023",Mon,Canceled,318
6436893,"October 9, 2023",Mon,Delivered,725.71
6433532,"October 9, 2023",Mon,Delivered,226.75
6433384,"October 9, 2023",Mon,Delivered,666.5
6433811,"October 9, 2023",Mon,Delivered,115
6433661,"October 9, 2023",Mon,Delivered,381
6434004,"October 9, 2023",Mon,Delivered,504.75
6434031,"October 9, 2023",Mon,Delivered,172.5
6433835,"October 9, 2023",Mon,Delivered,792.75
6433771,"October 9, 2023",Mon,Delivered,76
6439794,"October 9, 2023",Mon,Delivered,308
6436504,"October 9, 2023",Mon,Delivered,428
6434563,"October 9, 2023",Mon,Delivered,235
6437032,"October 9, 2023",Mon,Delivered,430
6435014,"October 9, 2023",Mon,Delivered,215
6439163,"October 9, 2023",Mon,Delivered,837.75
6438801,"October 9, 2023",Mon,Delivered,247.5
6437502,"October 9, 2023",Mon,Delivered,563.75
6435792,"October 9, 2023",Mon,Delivered,430.5
6433724,"October 9, 2023",Mon,Delivered,292.25
6437281,"October 9, 2023",Mon,Delivered,385.75
6434548,"October 9, 2023",Mon,Delivered,237
6436755,"October 9, 2023",Mon,Delivered,397
6438654,"October 9, 2023",Mon,Delivered,788
6435546,"October 9, 2023",Mon,Delivered,168
6437897,"October 9, 2023",Mon,Delivered,394
6434273,"October 9, 2023",Mon,Delivered,117.25
6435625,"October 9, 2023",Mon,Canceled,430.5
6433618,"October 9, 2023",Mon,Delivered,292.25
6439676,"October 9, 2023",Mon,Canceled,235
6436114,"October 9, 2023",Mon,Delivered,130.25
6437721,"October 9, 2023",Mon,Delivered,"1,043"
6438733,"October 9, 2023",Mon,Delivered,57.5
6436100,"October 9, 2023",Mon,Delivered,237
6439126,"October 9, 2023",Mon,Canceled,215.5
6438951,"October 9, 2023",Mon,Delivered,197
6438985,"October 9, 2023",Mon,Delivered,168
6437795,"October 9, 2023",Mon,Delivered,233.5
6435069,"October 9, 2023",Mon,Canceled,420.5
6436056,"October 9, 2023",Mon,Delivered,133.25
6433664,"October 9, 2023",Mon,Delivered,390
6434228,"October 9, 2023",Mon,Delivered,582
6433816,"October 9, 2023",Mon,Delivered,100.72
6434488,"October 9, 2023",Mon,Delivered,195
6434012,"October 9, 2023",Mon,Delivered,363
6439630,"October 9, 2023",Mon,Delivered,630.5
6434729,"October 9, 2023",Mon,Delivered,351.5
6439547,"October 9, 2023",Mon,Canceled,119
6439556,"October 9, 2023",Mon,Delivered,336
6439823,"October 9, 2023",Mon,Delivered,115
6437661,"October 9, 2023",Mon,Delivered,295.5
6440219,"October 9, 2023",Mon,Delivered,172.5
6434526,"October 9, 2023",Mon,Delivered,498.96
6434524,"October 9, 2023",Mon,Delivered,585
6435117,"October 9, 2023",Mon,Delivered,119
6437103,"October 9, 2023",Mon,Delivered,117.25
6439104,"October 9, 2023",Mon,Delivered,252
6436181,"October 9, 2023",Mon,Delivered,351.5
6434450,"October 9, 2023",Mon,Delivered,192
6439154,"October 9, 2023",Mon,Delivered,116.75
6438897,"October 9, 2023",Mon,Delivered,96
6435947,"October 9, 2023",Mon,Delivered,172.5
6434635,"October 9, 2023",Mon,Delivered,57.5
6434393,"October 9, 2023",Mon,Delivered,363
6433630,"October 9, 2023",Mon,Canceled,152
6436187,"October 9, 2023",Mon,Delivered,582
6439459,"October 9, 2023",Mon,Delivered,168
6434476,"October 9, 2023",Mon,Delivered,"2,347.5"
6434131,"October 9, 2023",Mon,Delivered,430
6434642,"October 9, 2023",Mon,Delivered,291
6435518,"October 9, 2023",Mon,Delivered,189
6434074,"October 9, 2023",Mon,Delivered,215
6438334,"October 9, 2023",Mon,Delivered,119
6436680,"October 9, 2023",Mon,Delivered,234.5
6434519,"October 9, 2023",Mon,Delivered,860
6438463,"October 9, 2023",Mon,Delivered,773.5
6434445,"October 9, 2023",Mon,Delivered,57.5
6437277,"October 9, 2023",Mon,Delivered,586.25
6438769,"October 9, 2023",Mon,Delivered,117.25
6435521,"October 9, 2023",Mon,Delivered,226.75
6433280,"October 9, 2023",Mon,Delivered,856
6433873,"October 9, 2023",Mon,Canceled,336
6438121,"October 9, 2023",Mon,Delivered,430.5
6434068,"October 9, 2023",Mon,Delivered,263
6433979,"October 9, 2023",Mon,Delivered,215
6436612,"October 9, 2023",Mon,Delivered,235
6437489,"October 9, 2023",Mon,Delivered,761.5
6438136,"October 9, 2023",Mon,Delivered,380.75
6437454,"October 9, 2023",Mon,Delivered,117.5
6433486,"October 9, 2023",Mon,Canceled,228
6434460,"October 9, 2023",Mon,Canceled,336
6433636,"October 9, 2023",Mon,Delivered,130
6438966,"October 9, 2023",Mon,Delivered,676.5
6437444,"October 9, 2023",Mon,Delivered,338.25
6437051,"October 9, 2023",Mon,Delivered,104
6433467,"October 9, 2023",Mon,Delivered,227
6437344,"October 9, 2023",Mon,Delivered,190.5
6437144,"October 9, 2023",Mon,Delivered,79
6434337,"October 9, 2023",Mon,Delivered,599.5
6437243,"October 9, 2023",Mon,Delivered,385.75
6433641,"October 9, 2023",Mon,Delivered,385.75
6436864,"October 9, 2023",Mon,Delivered,498.96
6440221,"October 9, 2023",Mon,Delivered,233.5
6433478,"October 9, 2023",Mon,Delivered,130.25
6435172,"October 9, 2023",Mon,Delivered,270.5
6435988,"October 9, 2023",Mon,Delivered,"1,042.5"
6439228,"October 9, 2023",Mon,Delivered,226.75
6438400,"October 9, 2023",Mon,Delivered,215.25
6435861,"October 9, 2023",Mon,Delivered,116.75
6439442,"October 9, 2023",Mon,Canceled,95.75
6433847,"October 9, 2023",Mon,Delivered,195
6436173,"October 9, 2023",Mon,Delivered,168
6434188,"October 9, 2023",Mon,Canceled,168
6435524,"October 9, 2023",Mon,Delivered,495
6433920,"October 9, 2023",Mon,Canceled,234.5
6433874,"October 9, 2023",Mon,Delivered,"4,125"
6439312,"October 9, 2023",Mon,Delivered,336
6433725,"October 9, 2023",Mon,Delivered,76
6434040,"October 9, 2023",Mon,Delivered,384
6438637,"October 9, 2023",Mon,Delivered,154
6440071,"October 9, 2023",Mon,Delivered,730.5
6437089,"October 9, 2023",Mon,Delivered,"1,173.75"
6439654,"October 9, 2023",Mon,Delivered,467
6435391,"October 9, 2023",Mon,Delivered,116.75
6438367,"October 9, 2023",Mon,Delivered,117.25
6438107,"October 9, 2023",Mon,Delivered,104
6433564,"October 9, 2023",Mon,Delivered,31.75
6436872,"October 9, 2023",Mon,Delivered,226.75
6435129,"October 9, 2023",Mon,Delivered,336
6438754,"October 9, 2023",Mon,Delivered,121
6437725,"October 9, 2023",Mon,Delivered,226.75
6434061,"October 9, 2023",Mon,Delivered,102.25
6433675,"October 9, 2023",Mon,Delivered,367
6433269,"October 9, 2023",Mon,Delivered,486.75
6437196,"October 9, 2023",Mon,Delivered,227
6433678,"October 9, 2023",Mon,Delivered,123.5
6439480,"October 9, 2023",Mon,Delivered,430.5
6434776,"October 9, 2023",Mon,Delivered,202
6437779,"October 9, 2023",Mon,Delivered,287.5
6433714,"October 9, 2023",Mon,Delivered,332.5
6434244,"October 9, 2023",Mon,Delivered,119
6435186,"October 9, 2023",Mon,Delivered,234.5
6436517,"October 9, 2023",Mon,Delivered,57.5
6434907,"October 9, 2023",Mon,Delivered,228
6438927,"October 9, 2023",Mon,Delivered,227
6434368,"October 9, 2023",Mon,Delivered,215.5
6439196,"October 9, 2023",Mon,Delivered,348.5
6439044,"October 9, 2023",Mon,Delivered,168
6436482,"October 9, 2023",Mon,Delivered,430
6433772,"October 9, 2023",Mon,Delivered,225.5
6440129,"October 9, 2023",Mon,Delivered,154
6435934,"October 9, 2023",Mon,Delivered,33.5
6436235,"October 9, 2023",Mon,Delivered,215
6435948,"October 9, 2023",Mon,Delivered,"1,075"
6435687,"October 9, 2023",Mon,Delivered,428
6434479,"October 9, 2023",Mon,Delivered,696.5
6438847,"October 9, 2023",Mon,Canceled,78
6433540,"October 9, 2023",Mon,Delivered,397
6436411,"October 9, 2023",Mon,Delivered,215.25
6436642,"October 9, 2023",Mon,Delivered,789
6436010,"October 9, 2023",Mon,Delivered,430
6434626,"October 9, 2023",Mon,Delivered,135.25
6440046,"October 9, 2023",Mon,Delivered,57.5
6437813,"October 9, 2023",Mon,Delivered,292.5
6436419,"October 9, 2023",Mon,Delivered,782
6434505,"October 9, 2023",Mon,Delivered,126
6438359,"October 9, 2023",Mon,Delivered,168
6433662,"October 9, 2023",Mon,Delivered,"1,543"
6433283,"October 9, 2023",Mon,Delivered,214
6434023,"October 9, 2023",Mon,Delivered,547.25
6438108,"October 9, 2023",Mon,Canceled,215.5
6436221,"October 9, 2023",Mon,Delivered,215
6438144,"October 9, 2023",Mon,Delivered,248
6433732,"October 9, 2023",Mon,Delivered,385.75
6433699,"October 9, 2023",Mon,Delivered,"3,507"
6433793,"October 9, 2023",Mon,Delivered,390.75
6438012,"October 9, 2023",Mon,Delivered,234.5
6433942,"October 9, 2023",Mon,Delivered,215
6434655,"October 9, 2023",Mon,Canceled,246.25
6434532,"October 9, 2023",Mon,Delivered,351.5
6435311,"October 9, 2023",Mon,Delivered,484.25
6433439,"October 9, 2023",Mon,Delivered,"1,164"
6435990,"October 9, 2023",Mon,Delivered,133.25
6434887,"October 9, 2023",Mon,Delivered,676.5
6436075,"October 9, 2023",Mon,Delivered,487.5
6435835,"October 9, 2023",Mon,Delivered,214
6435609,"October 9, 2023",Mon,Delivered,168
6437916,"October 9, 2023",Mon,Delivered,119
6435822,"October 9, 2023",Mon,Delivered,168
6439428,"October 9, 2023",Mon,Delivered,363
6437327,"October 9, 2023",Mon,Delivered,332.25
6437055,"October 9, 2023",Mon,Delivered,"1,077.5"
6438848,"October 9, 2023",Mon,Delivered,676.5
6435801,"October 9, 2023",Mon,Delivered,202
6437206,"October 9, 2023",Mon,Delivered,"1,691.25"
6435871,"October 9, 2023",Mon,Delivered,430
6436239,"October 9, 2023",Mon,Delivered,753.5
6436924,"October 9, 2023",Mon,Delivered,234.5
6438896,"October 9, 2023",Mon,Delivered,215.25
6436018,"October 9, 2023",Mon,Canceled,193.25
6439181,"October 9, 2023",Mon,Delivered,116.75
6435737,"October 9, 2023",Mon,Delivered,214
6433812,"October 9, 2023",Mon,Delivered,104
6435156,"October 9, 2023",Mon,Delivered,168
6439285,"October 9, 2023",Mon,Delivered,101
6433608,"October 9, 2023",Mon,Delivered,104
6438760,"October 9, 2023",Mon,Delivered,770
6440049,"October 9, 2023",Mon,Delivered,430.5
6437388,"October 9, 2023",Mon,Delivered,117.5
6438196,"October 9, 2023",Mon,Delivered,375
6437098,"October 9, 2023",Mon,Delivered,159
6436713,"October 9, 2023",Mon,Delivered,782
6436597,"October 9, 2023",Mon,Delivered,"2,798.25"
6439313,"October 9, 2023",Mon,Delivered,636
6433891,"October 9, 2023",Mon,Delivered,363
6433566,"October 9, 2023",Mon,Canceled,495
6436006,"October 9, 2023",Mon,Delivered,76
6438581,"October 9, 2023",Mon,Delivered,215.25
6434630,"October 9, 2023",Mon,Delivered,57.5
6435103,"October 9, 2023",Mon,Delivered,586.25
6438490,"October 9, 2023",Mon,Delivered,231
6435667,"October 9, 2023",Mon,Delivered,202
6434689,"October 9, 2023",Mon,Delivered,117.25
