 PRODUCT_SALES_ORDER_ID , SALES_ORDER_ID ,PRODUCT_ID,SALES
" 68,375,981 "," 6,499,437 ",361,164.25
" 68,341,721 "," 6,494,636 ",9081,106.5
" 68,383,722 "," 6,500,338 ",1070,793.25
" 68,378,979 "," 6,499,774 ",2778,231
" 68,391,304 "," 6,501,200 ",2438,372.5
" 68,385,799 "," 6,500,575 ",583,418
" 68,365,721 "," 6,498,229 ",168,117
" 68,346,057 "," 6,495,292 ",417,164.25
" 68,395,706 "," 6,501,870 ",2438,381.75
" 68,363,764 "," 6,497,964 ",583,209
" 68,359,144 "," 6,497,279 ",142,162.855
" 68,329,814 "," 6,493,003 ",2438,383.75
" 68,389,988 "," 6,501,023 ",1070,200
" 68,358,171 "," 6,497,143 ",361,164.5
" 68,390,190 "," 6,501,050 ",8120,102
" 68,386,065 "," 6,500,605 ",1080,119.25
" 68,369,555 "," 6,498,731 ",6952,128.75
" 68,416,413 "," 6,504,799 ",72,392
" 68,433,528 "," 6,501,468 ",361,162.855
" 68,433,691 "," 6,507,301 ",583,209
" 68,347,419 "," 6,495,509 ",1087,121.25
" 68,395,297 "," 6,501,807 ",8120,102
" 68,441,624 "," 6,508,517 ",2438,1908.75
" 68,434,403 "," 6,507,403 ",72,384.5
" 68,390,718 "," 6,501,116 ",6952,257.5
" 68,432,301 "," 6,507,105 ",9081,5069
" 68,369,979 "," 6,498,775 ",415,221.5
" 68,435,125 "," 6,507,518 ",9468,78.25
" 68,435,841 "," 6,507,612 ",9468,156.5
" 68,427,861 "," 6,506,333 ",2778,346.5
" 68,389,249 "," 6,500,942 ",361,164.5
" 68,360,911 "," 6,497,537 ",9468,79.25
" 68,344,988 "," 6,495,128 ",583,627
" 68,436,772 "," 6,507,755 ",1087,122.75
" 68,373,617 "," 6,499,194 ",9081,159.75
" 68,444,935 "," 6,509,036 ",415,221.5
" 68,434,925 "," 6,507,485 ",1070,80
" 68,330,560 "," 6,493,107 ",8120,102
" 68,420,155 "," 6,505,372 ",9468,156.5
" 68,354,098 "," 6,496,510 ",72,386.75
" 68,378,844 "," 6,499,760 ",9468,158.5
" 68,439,647 "," 6,508,178 ",2438,381.75
" 68,414,636 "," 6,504,503 ",9468,78.25
" 68,431,876 "," 6,507,039 ",583,209
" 68,461,941 "," 6,506,626 ",415,227
" 68,389,743 "," 6,500,994 ",583,209
" 68,415,263 "," 6,504,609 ",417,329
" 68,341,094 "," 6,494,531 ",9081,213
" 68,396,162 "," 6,501,935 ",2778,577.5
" 68,338,421 "," 6,494,184 ",72,386.75
" 68,345,786 "," 6,495,249 ",7558,357.5
" 68,423,342 "," 6,505,819 ",974,94.5
" 68,395,140 "," 6,501,785 ",9081,53.25
" 68,445,659 "," 6,509,137 ",1080,119.25
" 68,362,812 "," 6,497,818 ",583,209
" 68,405,557 "," 6,503,176 ",2778,115.5
" 68,430,822 "," 6,506,898 ",8120,103.5
" 68,424,927 "," 6,506,055 ",415,221.5
" 68,413,351 "," 6,504,305 ",2438,64.5
" 68,438,211 "," 6,507,966 ",9468,78.25
" 68,390,109 "," 6,501,038 ",9468,78.25
" 68,228,481 "," 6,478,626 ",2778,231.5
" 68,243,144 "," 6,480,714 ",9468,235.5
" 68,366,181 "," 6,498,244 ",974,100
" 68,366,192 "," 6,498,290 ",2438,2980
" 68,376,820 "," 6,499,526 ",1080,119.25
" 68,287,812 "," 6,487,171 ",1070,120
" 68,374,362 "," 6,499,261 ",2778,346.5
" 68,294,661 "," 6,488,080 ",415,223.535
" 68,387,999 "," 6,500,799 ",7558,350
" 68,403,103 "," 6,502,903 ",583,209
" 68,345,360 "," 6,495,183 ",9081,532.5
" 68,404,517 "," 6,503,078 ",583,418
" 68,394,038 "," 6,501,622 ",9081,213
" 68,397,327 "," 6,502,093 ",9468,78.25
" 68,406,636 "," 6,503,337 ",1080,119.25
" 68,437,303 "," 6,507,829 ",2778,115.5
" 68,361,476 "," 6,497,625 ",415,443.5
" 68,411,764 "," 6,504,063 ",168,468
" 68,368,176 "," 6,498,553 ",1080,119.25
" 68,426,914 "," 6,506,352 ",9081,1267.25
" 68,414,944 "," 6,504,553 ",142,162.855
" 68,390,052 "," 6,501,027 ",9081,159.75
" 68,437,727 "," 6,507,896 ",361,328.5
" 68,418,277 "," 6,505,086 ",583,1045
" 68,444,727 "," 6,509,002 ",6952,1287.5
" 68,348,366 "," 6,495,666 ",361,162.855
" 68,431,340 "," 6,506,966 ",3900,700
" 68,439,400 "," 6,508,139 ",142,164.5
" 68,434,320 "," 6,507,391 ",2778,115.5
" 68,438,179 "," 6,507,904 ",1080,119.25
" 68,425,819 "," 6,506,178 ",415,221.5
" 68,406,993 "," 6,503,372 ",1765,142
" 68,391,431 "," 6,501,223 ",2778,346.5
" 68,346,889 "," 6,495,428 ",361,164.5
" 68,346,931 "," 6,495,428 ",415,218.842
" 68,386,203 "," 6,499,410 ",9081,1267.25
" 68,386,455 "," 6,492,626 ",9468,156.5
" 68,403,393 "," 6,502,939 ",2778,346.5
" 68,388,702 "," 6,500,862 ",142,329
" 68,395,731 "," 6,501,872 ",974,94.5
" 68,385,568 "," 6,500,546 ",2778,231
" 68,428,994 "," 6,506,654 ",8120,103.5
" 68,299,526 "," 6,488,789 ",361,168
" 68,340,130 "," 6,494,431 ",417,162.855
" 68,429,632 "," 6,506,742 ",2778,231
" 68,381,494 "," 6,500,079 ",1080,238.5
" 68,418,279 "," 6,505,088 ",3900,350
" 68,418,577 "," 6,503,948 ",2438,96.75
" 68,438,026 "," 6,507,939 ",361,164.5
" 68,406,616 "," 6,503,337 ",9081,106.5
" 68,440,513 "," 6,508,316 ",8120,102
" 68,413,694 "," 6,504,361 ",361,164.5
" 68,342,737 "," 6,494,784 ",361,164.5
" 68,381,386 "," 6,497,684 ",9081,1267.25
" 68,306,991 "," 6,489,877 ",583,209
" 68,439,396 "," 6,508,139 ",417,164.5
" 68,383,143 "," 6,500,278 ",1070,120
" 68,438,384 "," 6,507,988 ",168,292.5
" 68,434,809 "," 6,503,806 ",6952,643.75
" 68,427,277 "," 6,506,407 ",9468,158.5
" 68,297,636 "," 6,488,478 ",583,627
" 68,292,750 "," 6,482,631 ",1070,400
" 68,244,151 "," 6,480,860 ",168,172.5
" 68,219,800 "," 6,477,392 ",974,200
" 68,246,423 "," 6,481,140 ",417,166.32
" 68,307,530 "," 6,489,956 ",417,166.32
" 68,299,423 "," 6,488,772 ",8120,102
" 68,307,672 "," 6,489,980 ",2778,116.5
" 68,300,398 "," 6,488,910 ",9468,155
" 68,248,311 "," 6,481,445 ",583,418
" 68,319,894 "," 6,491,668 ",583,1045
" 68,333,934 "," 6,493,596 ",1070,280
" 68,267,115 "," 6,484,259 ",3575,226
" 68,320,985 "," 6,491,805 ",8120,207
" 68,279,939 "," 6,486,066 ",168,165.75
" 68,243,547 "," 6,480,764 ",974,96
" 68,252,696 "," 6,482,043 ",8120,101
" 68,333,772 "," 6,493,564 ",361,164.5
" 68,319,965 "," 6,491,678 ",2778,577.5
" 68,326,369 "," 6,492,483 ",583,209
" 68,267,317 "," 6,484,283 ",142,168
" 68,267,312 "," 6,484,283 ",417,168
" 68,253,543 "," 6,482,168 ",9468,77.5
" 68,320,973 "," 6,487,183 ",2778,577.5
" 68,248,134 "," 6,481,418 ",974,500
" 68,335,272 "," 6,493,770 ",2438,225.75
" 68,241,896 "," 6,480,544 ",7558,1415
" 68,321,908 "," 6,491,920 ",583,418
" 68,335,311 "," 6,493,773 ",417,162.855
" 68,265,977 "," 6,484,093 ",1080,119.25
" 68,303,200 "," 6,480,211 ",9468,148.5
" 68,276,645 "," 6,485,599 ",415,226
" 68,328,558 "," 6,492,833 ",1087,121.25
" 68,243,872 "," 6,480,821 ",9468,235.5
" 68,246,300 "," 6,481,162 ",1087,121.25
" 68,325,281 "," 6,487,694 ",1080,119.25
" 68,317,353 "," 6,491,322 ",1080,238.5
" 68,266,740 "," 6,484,204 ",142,168
" 68,306,166 "," 6,489,759 ",1080,714.5
" 68,345,026 "," 6,495,135 ",583,418
" 68,352,466 "," 6,496,223 ",3575,216.5
" 68,345,394 "," 6,495,187 ",1087,121.5
" 68,353,929 "," 6,489,037 ",583,213.75
" 68,321,582 "," 6,491,886 ",2778,231
" 68,246,187 "," 6,481,146 ",2778,117.25
" 68,244,534 "," 6,480,914 ",7558,354.25
" 68,313,420 "," 6,490,784 ",583,627
" 68,265,208 "," 6,483,996 ",974,300
" 68,269,155 "," 6,484,549 ",2778,116.5
" 68,334,596 "," 6,493,676 ",2438,383.75
" 68,246,980 "," 6,481,263 ",583,1045
" 68,334,443 "," 6,493,603 ",168,59.5
" 68,279,159 "," 6,485,942 ",417,166.32
" 68,261,616 "," 6,483,465 ",8120,202
" 68,292,360 "," 6,487,760 ",6952,130
" 68,340,546 "," 6,494,483 ",1087,121.25
" 68,337,895 "," 6,494,115 ",6952,1287.5
" 68,340,132 "," 6,494,431 ",142,162.855
" 68,325,505 "," 6,492,422 ",9081,213
" 68,302,569 "," 6,489,244 ",9289,328.75
" 68,347,919 "," 6,495,587 ",583,1045
" 68,351,533 "," 6,494,023 ",2438,381.75
" 68,305,822 "," 6,489,715 ",2778,233
" 68,284,496 "," 6,486,714 ",361,168
" 68,346,841 "," 6,495,420 ",2438,745
" 68,317,321 "," 6,491,320 ",361,164.5
" 68,309,464 "," 6,490,223 ",583,1045
" 68,298,928 "," 6,488,696 ",2778,116.75
" 68,297,673 "," 6,488,485 ",2778,233
" 68,382,503 "," 6,495,874 ",142,493.5
" 68,355,674 "," 6,496,769 ",1070,80
" 68,297,797 "," 6,488,502 ",583,209
" 68,371,918 "," 6,498,998 ",1070,120
" 68,290,420 "," 6,487,501 ",2778,351.75
" 68,318,600 "," 6,491,230 ",9468,78.5
" 68,338,778 "," 6,494,230 ",1080,119.25
" 68,352,854 "," 6,496,329 ",583,627
" 68,320,437 "," 6,491,743 ",2778,115.5
" 68,371,813 "," 6,498,981 ",1087,120.75
" 68,283,916 "," 6,486,622 ",2778,116.5
" 68,298,861 "," 6,488,687 ",9081,106.5
" 68,363,845 "," 6,497,106 ",1080,119.25
" 68,285,367 "," 6,486,832 ",2778,351.75
" 68,371,397 "," 6,498,935 ",583,1045
" 68,311,665 "," 6,488,396 ",583,209
" 68,123,390 "," 6,463,556 ",2778,234
" 68,092,546 "," 6,459,548 ",2778,351
" 68,130,035 "," 6,464,539 ",9289,332
" 68,124,178 "," 6,463,674 ",168,55.25
" 68,123,638 "," 6,463,599 ",361,166.32
" 68,093,234 "," 6,459,628 ",142,168
" 68,130,134 "," 6,464,556 ",974,283.5
" 68,125,501 "," 6,463,872 ",9289,664
" 68,124,662 "," 6,463,740 ",2778,234
" 68,091,182 "," 6,459,396 ",9081,212
" 68,125,802 "," 6,463,917 ",1070,81
" 68,128,988 "," 6,464,389 ",2438,97.5
" 68,073,132 "," 6,457,342 ",72,393.25
" 68,105,537 "," 6,461,166 ",142,168
" 68,055,928 "," 6,454,775 ",2438,761.5
" 68,085,629 "," 6,458,805 ",9468,155
" 68,099,650 "," 6,458,933 ",583,212.5
" 68,138,629 "," 6,465,750 ",1080,119
" 68,067,913 "," 6,456,560 ",583,212.5
" 68,114,375 "," 6,462,304 ",9081,265
" 68,094,931 "," 6,459,802 ",9468,232.5
" 68,054,047 "," 6,454,501 ",9468,155
" 68,092,595 "," 6,459,554 ",8120,104
" 68,041,649 "," 6,452,791 ",583,647.25
" 68,136,750 "," 6,465,498 ",2438,384.75
" 68,077,205 "," 6,457,879 ",583,425
" 68,133,120 "," 6,460,764 ",3575,442
" 68,059,362 "," 6,455,313 ",2778,350.25
" 68,133,721 "," 6,464,986 ",142,168
" 68,134,274 "," 6,465,147 ",3575,1324
" 68,029,618 "," 6,451,183 ",361,168
" 68,093,027 "," 6,456,769 ",8120,203
" 68,145,046 "," 6,466,593 ",2778,1167.5
" 68,085,490 "," 6,458,789 ",417,840
" 68,122,063 "," 6,460,978 ",2438,384.75
" 68,061,808 "," 6,455,684 ",417,168
" 68,060,120 "," 6,455,440 ",415,226.5
" 68,052,575 "," 6,454,295 ",9468,77.5
" 68,058,369 "," 6,455,158 ",2438,375
" 68,061,499 "," 6,455,639 ",1087,123.75
" 68,138,936 "," 6,465,785 ",361,168
" 68,084,875 "," 6,458,729 ",9289,332
" 68,089,447 "," 6,459,197 ",1765,141.5
" 68,098,280 "," 6,460,204 ",168,55.25
" 67,919,909 "," 6,435,172 ",9468,152
" 67,907,985 "," 6,433,478 ",6952,130.25
" 67,913,975 "," 6,434,244 ",1080,119
" 67,932,455 "," 6,437,151 ",583,215
" 67,925,563 "," 6,436,108 ",361,168
" 67,917,465 "," 6,434,776 ",8120,202
" 67,907,917 "," 6,433,473 ",2438,325
" 67,940,068 "," 6,438,270 ",2778,234.5
" 67,993,264 "," 6,445,994 ",9081,5868.75
" 67,912,329 "," 6,434,022 ",1080,238
" 67,996,760 "," 6,446,555 ",1080,238
" 68,075,832 "," 6,457,693 ",1087,245
" 67,994,704 "," 6,446,271 ",583,216
" 67,896,794 "," 6,431,852 ",7558,351.5
" 67,884,159 "," 6,430,081 ",974,96
" 67,858,464 "," 6,426,267 ",417,168
" 67,863,501 "," 6,426,986 ",2438,381
" 67,932,796 "," 6,437,207 ",2778,350.25
" 67,946,135 "," 6,439,126 ",583,215.5
" 67,901,536 "," 6,432,505 ",1080,119
" 68,002,068 "," 6,447,286 ",415,226.75
" 68,001,246 "," 6,447,180 ",9468,310
" 67,589,505 "," 6,387,678 ",168,1147.75
" 67,584,216 "," 6,386,921 ",1080,236.5
" 67,590,275 "," 6,387,804 ",9081,198
" 67,590,418 "," 6,387,825 ",583,211
" 67,591,156 "," 6,387,930 ",7558,360
" 67,591,226 "," 6,387,939 ",1070,197.5
" 67,594,278 "," 6,388,409 ",583,211
" 67,594,435 "," 6,388,432 ",974,480
" 67,593,027 "," 6,384,675 ",9046,159
" 67,595,423 "," 6,388,574 ",2778,113.25
" 67,596,055 "," 6,388,658 ",9046,159
" 67,597,975 "," 6,383,817 ",2438,2667
" 67,599,013 "," 6,389,095 ",9468,149
" 67,601,184 "," 6,389,395 ",1080,118.25
" 67,601,973 "," 6,389,491 ",9468,149
" 67,602,084 "," 6,389,512 ",3900,367
" 67,602,972 "," 6,389,645 ",9289,338.5
" 67,604,258 "," 6,389,825 ",9081,198
" 67,605,251 "," 6,389,997 ",142,871.25
" 67,606,110 "," 6,390,135 ",415,449
" 67,606,805 "," 6,390,252 ",415,224.5
" 67,608,064 "," 6,390,462 ",417,174.25
" 67,610,248 "," 6,390,777 ",361,174.25
" 67,564,475 "," 6,384,088 ",9468,74.5
" 67,611,797 "," 6,391,044 ",2778,457
" 67,611,838 "," 6,391,051 ",9468,74.5
" 67,614,737 "," 6,391,490 ",1080,118.25
" 67,616,199 "," 6,391,682 ",3495,128
" 67,608,263 "," 6,390,482 ",2778,118
" 67,616,718 "," 6,391,758 ",974,288
" 67,617,146 "," 6,391,819 ",2438,161.25
" 67,617,202 "," 6,391,830 ",361,522.75
" 67,617,496 "," 6,391,884 ",361,174.25
" 67,617,935 "," 6,391,953 ",583,211.5
" 67,618,888 "," 6,392,061 ",9081,738.75
" 67,571,652 "," 6,385,086 ",2778,339.75
" 67,588,641 "," 6,387,556 ",1070,197.5
" 67,586,235 "," 6,387,233 ",9468,74.5
" 67,620,860 "," 6,392,334 ",152,651.75
" 67,621,545 "," 6,392,442 ",583,1055
" 67,576,525 "," 6,385,784 ",152,170
" 67,622,100 "," 6,392,531 ",583,211
" 67,622,146 "," 6,392,539 ",152,163.25
" 67,626,048 "," 6,393,133 ",2438,381
" 67,626,618 "," 6,393,221 ",152,163.25
" 67,630,797 "," 6,393,929 ",1070,420
" 67,631,838 "," 6,394,101 ",9289,341.5
" 67,613,464 "," 6,391,302 ",9289,2031
" 67,632,062 "," 6,390,923 ",2778,118
" 67,632,444 "," 6,394,187 ",9081,198
" 67,599,800 "," 6,389,202 ",1070,197.5
" 67,636,347 "," 6,394,795 ",2438,384.75
" 67,637,676 "," 6,394,991 ",1080,119.5
" 67,565,307 "," 6,384,194 ",168,575
" 67,639,718 "," 6,395,312 ",417,176.75
" 67,640,120 "," 6,395,381 ",417,171
" 67,558,865 "," 6,383,317 ",9289,338.75
" 67,595,899 "," 6,388,639 ",152,170
" 67,644,865 "," 6,396,091 ",583,1055
" 67,597,656 "," 6,388,885 ",974,96
" 67,663,203 "," 6,398,881 ",7558,355
" 67,609,924 "," 6,390,730 ",9468,74.5
" 67,626,286 "," 6,393,169 ",2778,351
" 67,633,300 "," 6,394,314 ",583,211
" 67,624,772 "," 6,392,930 ",9081,396
" 67,666,500 "," 6,398,015 ",142,171
" 67,673,436 "," 6,400,505 ",2438,32.5
" 67,673,933 "," 6,400,578 ",1080,118.5
" 67,674,356 "," 6,400,637 ",583,847
" 67,677,973 "," 6,401,205 ",2438,64.5
" 67,683,788 "," 6,402,048 ",2438,129
" 67,685,111 "," 6,402,229 ",417,168
" 67,606,232 "," 6,390,159 ",142,171
" 67,636,608 "," 6,394,832 ",361,171
" 67,628,087 "," 6,393,486 ",2438,95.25
" 67,695,358 "," 6,403,712 ",2438,382.75
" 67,673,921 "," 6,400,577 ",8120,200
" 67,624,365 "," 6,392,859 ",168,115
" 67,709,516 "," 6,405,874 ",583,212
" 67,674,073 "," 6,400,604 ",2438,382.75
" 67,727,461 "," 6,408,258 ",2438,381
" 67,727,821 "," 6,408,393 ",1080,118.5
" 67,730,929 "," 6,408,803 ",152,341.5
" 67,612,616 "," 6,391,169 ",583,211.25
" 67,627,000 "," 6,393,291 ",2438,129
" 67,631,220 "," 6,393,996 ",583,211
" 67,634,016 "," 6,394,431 ",361,171
" 67,634,461 "," 6,391,369 ",1080,358.5
" 67,636,580 "," 6,392,680 ",152,163.25
" 67,640,078 "," 6,395,374 ",7558,356.25
" 67,640,471 "," 6,395,444 ",152,1296.5
" 67,643,342 "," 6,395,858 ",1070,818.25
" 67,647,498 "," 6,396,494 ",583,212.25
" 67,599,563 "," 6,389,169 ",583,211
" 67,567,018 "," 6,384,439 ",583,211.75
" 67,648,339 "," 6,396,622 ",3575,673.25
" 67,653,137 "," 6,391,816 ",142,513
" 67,572,734 "," 6,385,256 ",168,115
" 67,653,455 "," 6,393,494 ",2438,65
" 67,654,285 "," 6,397,514 ",8120,300
" 67,659,050 "," 6,398,288 ",9468,149
" 67,659,263 "," 6,398,325 ",415,230.5
" 67,661,652 "," 6,398,696 ",7558,710
" 67,664,279 "," 6,399,098 ",2778,730.5
" 67,664,209 "," 6,399,088 ",2778,242
" 67,665,757 "," 6,399,294 ",2778,558.75
" 67,666,502 "," 6,399,407 ",415,231.5
" 67,641,296 "," 6,395,569 ",2778,467
" 67,660,649 "," 6,398,518 ",2438,386.75
" 67,669,171 "," 6,399,839 ",361,342
" 67,671,796 "," 6,400,264 ",415,231
" 67,656,531 "," 6,397,867 ",415,231.5
" 67,674,089 "," 6,400,604 ",168,57.5
" 67,674,243 "," 6,400,622 ",6952,250
" 67,674,558 "," 6,400,669 ",6952,1250
" 67,675,693 "," 6,400,848 ",361,168
" 67,677,312 "," 6,401,108 ",3900,364.25
" 67,679,092 "," 6,401,364 ",415,227
" 67,636,265 "," 6,394,779 ",152,163.25
" 67,666,935 "," 6,399,497 ",2778,558.75
" 67,683,278 "," 6,401,974 ",974,101
" 67,684,698 "," 6,402,174 ",152,162.25
" 67,687,610 "," 6,402,589 ",9081,292.5
" 67,694,340 "," 6,403,625 ",361,168
" 67,695,034 "," 6,403,728 ",583,212
" 67,695,920 "," 6,403,853 ",168,57.5
" 67,696,686 "," 6,403,954 ",142,168
" 67,697,915 "," 6,404,119 ",152,162.25
" 67,699,197 "," 6,404,294 ",361,168
" 67,655,378 "," 6,397,679 ",2438,162.5
" 67,700,768 "," 6,404,521 ",1080,355.5
" 67,702,953 "," 6,404,800 ",583,211.75
" 67,611,630 "," 6,391,016 ",152,653
" 67,705,530 "," 6,405,219 ",9468,74.5
" 67,707,079 "," 6,405,495 ",583,213.75
" 67,708,593 "," 6,405,752 ",583,1696
" 67,708,978 "," 6,405,806 ",2438,382.75
" 67,709,340 "," 6,405,854 ",6952,125
" 67,709,461 "," 6,405,868 ",2438,1913.75
" 67,712,994 "," 6,406,371 ",361,168
" 67,713,994 "," 6,406,487 ",2438,31.75
" 67,661,565 "," 6,398,684 ",8120,200
" 67,716,051 "," 6,406,771 ",1222,290.5
" 67,671,992 "," 6,400,291 ",2778,335.25
" 67,694,484 "," 6,403,647 ",2438,382.75
" 67,717,627 "," 6,406,972 ",415,226.75
" 67,718,416 "," 6,407,073 ",142,168
" 67,718,507 "," 6,407,087 ",2438,382.75
" 67,718,972 "," 6,407,131 ",1080,118.5
" 67,625,559 "," 6,393,054 ",2778,226.5
" 67,721,418 "," 6,407,453 ",9468,219
" 67,721,451 "," 6,407,464 ",361,168
" 67,701,985 "," 6,404,676 ",2778,350.25
" 67,692,591 "," 6,397,666 ",152,163.25
" 67,700,083 "," 6,404,422 ",152,170.75
" 67,723,592 "," 6,407,082 ",361,168
" 67,725,669 "," 6,408,040 ",2778,687
" 67,732,625 "," 6,409,068 ",2438,771
" 67,737,534 "," 6,409,814 ",152,165.75
" 67,653,136 "," 6,391,816 ",361,855
" 67,649,953 "," 6,396,881 ",8120,100
" 67,636,372 "," 6,394,798 ",2778,590
" 67,677,408 "," 6,401,077 ",168,115
" 67,678,550 "," 6,401,283 ",9289,664.924
" 67,685,232 "," 6,402,244 ",583,212.5
" 67,687,235 "," 6,402,530 ",3495,96
" 67,690,531 "," 6,403,059 ",2438,1148.25
" 67,697,923 "," 6,404,061 ",152,162.25
" 67,714,390 "," 6,406,572 ",9468,73
" 67,716,193 "," 6,406,797 ",9468,146
" 67,719,322 "," 6,407,173 ",2438,193.5
" 67,724,158 "," 6,407,579 ",168,57.5
" 67,728,413 "," 6,408,423 ",415,224.5
" 67,729,270 "," 6,393,306 ",2778,1120
" 67,724,544 "," 6,407,892 ",168,57.5
" 67,731,736 "," 6,408,923 ",168,57.5
" 67,732,832 "," 6,409,098 ",2438,32.75
" 67,689,255 "," 6,397,577 ",142,168
" 67,699,316 "," 6,397,403 ",2438,161.25
" 67,710,264 "," 6,405,986 ",2778,233
" 67,738,072 "," 6,409,882 ",1087,122.75
" 67,738,785 "," 6,410,001 ",9468,301
" 67,739,452 "," 6,410,106 ",583,427.5
" 67,740,292 "," 6,410,244 ",72,390
" 67,740,326 "," 6,410,249 ",142,168
" 67,741,319 "," 6,410,390 ",2438,385.5
" 67,671,301 "," 6,400,190 ",2778,335.25
" 67,741,730 "," 6,398,205 ",9081,168
" 67,741,953 "," 6,410,486 ",2778,116.75
" 67,742,504 "," 6,410,557 ",2778,233.5
" 67,658,673 "," 6,398,228 ",583,212.25
" 67,743,640 "," 6,410,726 ",583,427.5
" 67,743,752 "," 6,410,740 ",2778,117.5
" 67,745,383 "," 6,410,975 ",152,175.75
" 67,745,903 "," 6,411,046 ",7558,347.5
" 67,706,102 "," 6,405,313 ",142,336
" 67,716,373 "," 6,406,814 ",417,336
" 67,748,329 "," 6,411,444 ",152,167.25
" 67,725,612 "," 6,408,033 ",415,226.75
" 67,749,948 "," 6,411,677 ",168,57.5
" 67,751,503 "," 6,411,917 ",583,427.5
" 67,752,152 "," 6,412,000 ",361,168
" 67,755,549 "," 6,412,503 ",72,778.5
" 67,675,046 "," 6,400,746 ",152,653
" 67,756,035 "," 6,412,583 ",415,227.25
" 67,642,107 "," 6,395,685 ",2778,116.75
" 67,756,991 "," 6,412,729 ",2778,467
" 67,757,459 "," 6,412,788 ",142,504
" 67,757,729 "," 6,412,828 ",2778,116.75
" 67,758,058 "," 6,412,879 ",3495,160
" 67,758,185 "," 6,412,898 ",415,226.75
" 67,759,937 "," 6,413,108 ",152,175.75
" 67,749,682 "," 6,411,634 ",2778,352.5
" 67,760,685 "," 6,413,202 ",361,336
" 67,764,216 "," 6,413,644 ",2778,117.25
" 67,766,670 "," 6,413,920 ",583,213.75
" 67,767,032 "," 6,413,945 ",2438,771
" 67,767,873 "," 6,414,048 ",583,213.75
" 67,769,478 "," 6,414,242 ",361,168
" 67,770,808 "," 6,414,420 ",974,102.25
" 67,771,854 "," 6,414,575 ",583,427.5
" 67,772,984 "," 6,414,739 ",9081,198
" 67,725,923 "," 6,408,074 ",142,168
" 67,775,006 "," 6,410,158 ",415,227
" 67,775,165 "," 6,415,010 ",152,334.5
" 67,775,543 "," 6,415,001 ",6952,125.75
" 67,776,735 "," 6,415,189 ",583,213.75
" 67,778,951 "," 6,415,454 ",9468,965.25
" 67,779,613 "," 6,412,649 ",152,167.25
" 67,780,168 "," 6,406,724 ",9081,98.5
" 67,780,780 "," 6,406,597 ",152,175.75
" 67,781,386 "," 6,411,976 ",7558,709.5
" 67,781,879 "," 6,406,717 ",9289,338.5
" 67,782,010 "," 6,415,170 ",417,168
" 67,783,457 "," 6,415,965 ",2778,117.25
" 67,758,012 "," 6,412,873 ",583,213.75
" 67,783,917 "," 6,416,019 ",9081,891
" 67,786,095 "," 6,407,828 ",583,427.5
" 67,786,452 "," 6,416,311 ",8120,200
" 67,788,017 "," 6,405,296 ",2438,32.5
" 67,788,145 "," 6,416,501 ",1765,1339.5
" 67,788,659 "," 6,416,560 ",152,175.75
" 67,789,655 "," 6,416,666 ",9468,371.25
" 67,789,687 "," 6,416,670 ",142,336
" 67,789,736 "," 6,413,307 ",2778,590
" 67,790,734 "," 6,405,701 ",583,213
" 67,791,184 "," 6,415,694 ",142,168
" 67,791,698 "," 6,412,486 ",1765,134
" 67,763,118 "," 6,413,496 ",2438,127
" 67,792,794 "," 6,417,017 ",583,427.5
" 67,793,756 "," 6,417,076 ",583,427.5
" 67,795,852 "," 6,417,278 ",974,103.5
" 67,795,891 "," 6,405,240 ",9081,295.5
" 67,795,899 "," 6,417,286 ",583,213.75
" 67,772,363 "," 6,414,648 ",2778,470
" 67,798,039 "," 6,417,534 ",2778,117.25
" 67,798,447 "," 6,413,111 ",1070,397.5
" 67,800,806 "," 6,417,914 ",9289,338.5
" 67,800,914 "," 6,417,935 ",583,855
" 67,801,657 "," 6,418,061 ",152,167.25
" 67,806,592 "," 6,418,790 ",8120,207
" 67,806,950 "," 6,418,844 ",2778,586.25
" 67,807,176 "," 6,418,874 ",974,192
" 67,810,549 "," 6,419,395 ",9468,297
" 67,812,139 "," 6,419,641 ",9468,376.25
" 67,812,454 "," 6,418,641 ",2438,130
" 67,812,796 "," 6,419,741 ",152,667.75
" 67,813,464 "," 6,419,842 ",583,213.75
" 67,813,899 "," 6,419,913 ",1087,121.5
" 67,815,393 "," 6,420,125 ",142,168
" 67,706,282 "," 6,405,344 ",2778,116.5
" 67,818,023 "," 6,420,481 ",2778,1172.5
" 67,818,399 "," 6,420,536 ",3900,373.25
" 67,748,652 "," 6,411,490 ",417,168
" 67,819,387 "," 6,420,670 ",168,115
" 67,819,690 "," 6,420,700 ",2778,583.75
" 67,752,810 "," 6,412,101 ",361,168
" 67,789,677 "," 6,416,670 ",1070,198.75
" 67,820,283 "," 6,420,770 ",415,454
" 67,821,470 "," 6,420,938 ",9468,148.5
" 67,760,913 "," 6,413,232 ",583,426
" 67,769,271 "," 6,414,214 ",3900,746.5
" 67,794,447 "," 6,417,128 ",2438,162.5
" 67,729,357 "," 6,408,626 ",2778,233
" 67,822,356 "," 6,421,072 ",152,527.25
" 67,743,165 "," 6,410,653 ",2438,65
" 67,823,006 "," 6,417,729 ",9081,990
" 67,823,135 "," 6,421,172 ",583,1068.75
" 67,736,282 "," 6,409,629 ",152,334.5
" 67,823,411 "," 6,419,119 ",9468,371.25
" 67,824,568 "," 6,421,354 ",9081,147.75
